_id;id_local;id_distrito_local;desc_distrito_local;desc_barrio_local;Nombre;id_periodo_terraza;desc_periodo_terraza;DESC_CLASE;DESC_NOMBRE;;;;;;;;
269;285005098;2;ARGANZUELA          ;PALOS DE MOGUER     ;CERVECERIA 100 MONTADITOS;1;Anual;CALLE                   ;FERROCARRIL                                       ;;;;;;;;
271;280018624;2;ARGANZUELA          ;ACACIAS             ;PRYCE CAFE;2;Estacional;PASEO                   ;JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ;;;;;;;;
272;20000557;2;ARGANZUELA          ;PALOS DE MOGUER     ;RESTAURANTE ABADIA;1;Anual;CALLE                   ;ANCORA                                            ;;;;;;;;
273;20000566;2;ARGANZUELA          ;DELICIAS            ;EL KUBO LOCO;1;Anual;PASEO                   ;DELICIAS                                          ;;;;;;;;
275;285004782;2;ARGANZUELA          ;CHOPERA             ;COSTELLO R?O;1;Anual;CALLE                   ;GUILLERMO DE OSMA                                 ;;;;;;;;
279;270279687;2;ARGANZUELA          ;IMPERIAL            ;CASA VALENTIN;1;Anual;PASEO                   ;MELANCOLICOS                                      ;;;;;;;;
282;270508174;17;VILLAVERDE          ;LOS ANGELES         ;KEBAB TRES FUEGOS;1;Anual;CALLE                   ;LA CANCION DEL OLVIDO                             ;;;;;;;;
283;170002043;17;VILLAVERDE          ;SAN CRISTOBAL       ;BAR CAFE LOS PINAZOS;1;Anual;PLAZA                   ;PINAZO                                            ;;;;;;;;
287;270408288;5;CHAMARTIN           ;CIUDAD JARDIN       ;SAL Y SAL DE TAPAS;1;Anual;CALLE                   ;NIEREMBERG                                        ;;;;;;;;
288;270355725;5;CHAMARTIN           ;PROSPERIDAD         ;CAFETERIA ENXEBRE;2;Estacional;CALLE                   ;LOPEZ DE HOYOS                                    ;;;;;;;;
289;270451968;4;SALAMANCA           ;GOYA                ;BAR CALVIN;1;Anual;CALLE                   ;ANTONIA MERCE                                     ;;;;;;;;
290;270497098;4;SALAMANCA           ;GUINDALERA          ;LA CERVEZERIA;1;Anual;AVENIDA                 ;BRUSELAS                                          ;;;;;;;;
292;280018486;2;ARGANZUELA          ;ACACIAS             ;RESTAURANTE PIMENTON;1;Anual;CALLE                   ;MELILLA                                           ;;;;;;;;
294;270379037;2;ARGANZUELA          ;IMPERIAL            ;MONTEPINOS;1;Anual;PASEO                   ;JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ;;;;;;;;
295;20001082;2;ARGANZUELA          ;IMPERIAL            ;RODILLA;1;Anual;PASEO                   ;JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ;;;;;;;;
296;20000721;2;ARGANZUELA          ;IMPERIAL            ;ARROCERIA IMPERIAL;1;Anual;PASEO                   ;JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ;;;;;;;;
297;20000359;2;ARGANZUELA          ;PALOS DE MOGUER     ;LOS CHIQUITOS BAR DE TAPAS;1;Anual;CALLE                   ;EMBAJADORES                                       ;;;;;;;;
298;270444334;2;ARGANZUELA          ;ACACIAS             ;AUTOESCUELA LARA;1;Anual;CALLE                   ;EMBAJADORES                                       ;;;;;;;;
300;270056880;2;ARGANZUELA          ;DELICIAS            ;CERVECERIA GUIMAR CAFETERIA;1;Anual;CALLE                   ;EMBAJADORES                                       ;;;;;;;;
302;270287197;2;ARGANZUELA          ;DELICIAS            ;TABERNA DEL FERROCARRIL;1;Anual;CALLE                   ;FERROCARRIL                                       ;;;;;;;;
304;285002998;1;CENTRO              ;JUSTICIA            ;LA SACRISTIA RESTAURANTE;1;Anual;PLAZA                   ;PEDRO ZEROLO                                      ;;;;;;;;
305;140000420;14;MORATALAZ           ;MARROQUINA          ;AZUL Y ORO;2;Estacional;AVENIDA                 ;MORATALAZ                                         ;;;;;;;;
306;270490176;17;VILLAVERDE          ;LOS ANGELES         ;BAR MARTINEZ;1;Anual;CALLE                   ;ARECHAVALETA                                      ;;;;;;;;
307;170001705;17;VILLAVERDE          ;LOS ROSALES         ;ENTREAMIGOS;2;Estacional;CALLE                   ;MARIA BARRIENTOS                                  ;;;;;;;;
308;270433849;17;VILLAVERDE          ;LOS ANGELES         ;BAR LA REJA;2;Estacional;AVENIDA                 ;LA VERBENA DE LA PALOMA                           ;;;;;;;;
309;270308840;17;VILLAVERDE          ;BUTARQUE            ;CAFE HILO'S;1;Anual;CALLE                   ;POTASA                                            ;;;;;;;;
311;270531125;10;LATINA              ;LAS AGUILAS         ;IBERICA BY EL ESQUINAZO;1;Anual;CALLE                   ;GUARE?A                                           ;;;;;;;;
312;270379563;10;LATINA              ;LAS AGUILAS         ;MONTON SANZ CAFETERIA RESTAURANTE;1;Anual;CALLE                   ;GUARE?A                                           ;;;;;;;;
313;270243228;10;LATINA              ;PUERTA DEL ANGEL    ;AUPA BAR;2;Estacional;CALLE                   ;HUERTA DE CASTA?EDA                               ;;;;;;;;
315;270074139;4;SALAMANCA           ;GOYA                ;EL BARRIL                                         ;1;Anual;CALLE                   ;GOYA                                              ;;;;;;;;
316;270130826;8;FUENCARRAL-EL PARDO ;LA PAZ              ;BAHIA;2;Estacional;CALLE                   ;GINZO DE LIMIA                                    ;;;;;;;;
317;280048679;8;FUENCARRAL-EL PARDO ;VALVERDE            ;RESTAURANTE LA DEHESA IV;1;Anual;CALLE                   ;SAN JUAN DE ORTEGA                                ;;;;;;;;
318;285016512;8;FUENCARRAL-EL PARDO ;MIRASIERRA          ;TABERNA COCINARTE;1;Anual;AVENIDA                 ;MONASTERIO DE SILOS                               ;;;;;;;;
319;285032275;18;VILLA DE VALLECAS   ;SANTA EUGENIA       ;LA MURALLA;2;Estacional;AVENIDA                 ;SANTA EUGENIA                                     ;;;;;;;;
320;270532715;15;CIUDAD LINEAL       ;SAN JUAN BAUTISTA   ;LOS QUESOS DE L`AMELIE;2;Estacional;CALLE                   ;TORRECILLA DEL PUERTO                             ;;;;;;;;
321;280045385;9;MONCLOA-ARAVACA     ;CASA DE CAMPO       ;VINUBAR;1;Anual;PASEO                   ;FLORIDA                                           ;;;;;;;;
325;20000108;2;ARGANZUELA          ;PALOS DE MOGUER     ;BAR JUANITO;1;Anual;CALLE                   ;ANCORA                                            ;;;;;;;;
331;20000419;2;ARGANZUELA          ;PALOS DE MOGUER     ;CAFETERIA LA OCHAVA;1;Anual;CALLE                   ;MENDEZ ALVARO                                     ;;;;;;;;
332;270287459;2;ARGANZUELA          ;PALOS DE MOGUER     ;BISTRO PREMIUM RESTAURANTE;1;Anual;CALLE                   ;MENDEZ ALVARO                                     ;;;;;;;;
333;270058751;2;ARGANZUELA          ;PALOS DE MOGUER     ;BAR EL ANDEN;1;Anual;CALLE                   ;MENDEZ ALVARO                                     ;;;;;;;;
335;200001212;20;SAN BLAS-CANILLEJAS ;AMPOSTA             ;UVE Y MARI;1;Anual;CALLE                   ;AJOFRIN                                           ;;;;;;;;
336;200001162;20;SAN BLAS-CANILLEJAS ;EL SALVADOR         ;EL RACO;2;Estacional;CALLE                   ;ALCALA                                            ;;;;;;;;
337;200000884;20;SAN BLAS-CANILLEJAS ;ARCOS               ;CERVEZAS UCEDA;2;Estacional;CALLE                   ;AQUITANIA                                         ;;;;;;;;
338;200000995;20;SAN BLAS-CANILLEJAS ;ARCOS               ;EL DESVAN CAFE RESTAURANTE;1;Anual;CALLE                   ;AQUITANIA                                         ;;;;;;;;
339;270523220;20;SAN BLAS-CANILLEJAS ;ARCOS               ;BAR LAS CINCO LAGUNAS;1;Anual;CALLE                   ;AQUITANIA                                         ;;;;;;;;
340;200000125;20;SAN BLAS-CANILLEJAS ;ROSAS               ;EL RACIMO DE ORO;1;Anual;AVENIDA                 ;ARCENTALES                                        ;;;;;;;;
342;200000832;20;SAN BLAS-CANILLEJAS ;AMPOSTA             ;BAR PASCUALA;2;Estacional;CALLE                   ;ARROZAL                                           ;;;;;;;;
343;200001963;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;PASTELERIA CHARLOT CAFETERIA;2;Estacional;CALLE                   ;BOLTA?A                                           ;;;;;;;;
344;270318039;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;CERVECERIA DAN-CAR;1;Anual;CALLE                   ;CANAL DEL BOSFORO                                 ;;;;;;;;
345;270229078;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;BAR EL RINCON DE MIGUELIN;1;Anual;CALLE                   ;CANAL DEL BOSFORO                                 ;;;;;;;;
346;270307951;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;BAR EL CAFELITO CAFETERIA;2;Estacional;AVENIDA                 ;CANILLEJAS A VICALVARO                            ;;;;;;;;
348;270263970;20;SAN BLAS-CANILLEJAS ;ROSAS               ;CAFETERIA VERTIGO;2;Estacional;AVENIDA                 ;CANILLEJAS A VICALVARO                            ;;;;;;;;
350;200001347;20;SAN BLAS-CANILLEJAS ;SIMANCAS            ;BAR LA CAMPANA;1;Anual;CALLE                   ;CASTILLO DE UCLES                                 ;;;;;;;;
351;270545395;20;SAN BLAS-CANILLEJAS ;SIMANCAS            ;BAR UCLES;1;Anual;CALLE                   ;CASTILLO DE UCLES                                 ;;;;;;;;
352;200000868;20;SAN BLAS-CANILLEJAS ;SIMANCAS            ;RESTAURANTE CHINO DINASTY;2;Estacional;PLAZA                   ;CRONOS                                            ;;;;;;;;
353;270276973;20;SAN BLAS-CANILLEJAS ;AMPOSTA             ;BAR MAQUEDA S;2;Estacional;CALLE                   ;EBANISTERIA                                       ;;;;;;;;
354;200000855;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;BLACK AND GREY;2;Estacional;CALLE                   ;ESFINGE                                           ;;;;;;;;
355;270202254;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;BAR LOS MELLIZOS;2;Estacional;CALLE                   ;ESFINGE                                           ;;;;;;;;
357;270188583;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;EL CHAVAL FREIDURIA;2;Estacional;CALLE                   ;ESFINGE                                           ;;;;;;;;
358;270537907;20;SAN BLAS-CANILLEJAS ;REJAS               ;BAR LOS AMIGOS;1;Anual;AVENIDA                 ;FERMINA SEVILLANO                                 ;;;;;;;;
360;280067426;20;SAN BLAS-CANILLEJAS ;HELLIN              ;CEFETERIA CERVECERIA JUVINA;1;Anual;CALLE                   ;HERENCIA                                          ;;;;;;;;
361;280067190;20;SAN BLAS-CANILLEJAS ;ARCOS               ;RESTAURANTE VICTORIA;2;Estacional;AVENIDA                 ;GUADALAJARA                                       ;;;;;;;;
362;280066092;20;SAN BLAS-CANILLEJAS ;ARCOS               ;SR;2;Estacional;AVENIDA                 ;GUADALAJARA                                       ;;;;;;;;
363;200000909;20;SAN BLAS-CANILLEJAS ;ROSAS               ;A TABERNA DO MEIGO;1;Anual;CALLE                   ;HELSINKI                                          ;;;;;;;;
364;200001615;20;SAN BLAS-CANILLEJAS ;SIMANCAS            ;GAMBRINUS;1;Anual;AVENIDA                 ;INSTITUCION LIBRE DE ENSE?ANZA                    ;;;;;;;;
365;270380796;20;SAN BLAS-CANILLEJAS ;SIMANCAS            ;BAR RESTAURANTE;1;Anual;AVENIDA                 ;INSTITUCION LIBRE DE ENSE?ANZA                    ;;;;;;;;
366;270545030;20;SAN BLAS-CANILLEJAS ;SIMANCAS            ;CHURRERIA LOS MADRO?OS;1;Anual;AVENIDA                 ;INSTITUCION LIBRE DE ENSE?ANZA                    ;;;;;;;;
367;200000310;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;CERVECERIA LORENZO;1;Anual;AVENIDA                 ;CANILLEJAS A VICALVARO                            ;;;;;;;;
368;270441696;20;SAN BLAS-CANILLEJAS ;SIMANCAS            ;BAYMA CAFETERIA;1;Anual;AVENIDA                 ;INSTITUCION LIBRE DE ENSE?ANZA                    ;;;;;;;;
369;270223304;20;SAN BLAS-CANILLEJAS ;SIMANCAS            ;BAR LA ISLA;2;Estacional;CALLE                   ;ISANDRO                                           ;;;;;;;;
370;270399792;20;SAN BLAS-CANILLEJAS ;ROSAS               ;BAR EL PUCHERO;2;Estacional;CALLE                   ;LONGARES                                          ;;;;;;;;
372;270202216;20;SAN BLAS-CANILLEJAS ;ROSAS               ;BAR LA BAH?A;1;Anual;CALLE                   ;LONGARES                                          ;;;;;;;;
375;270543978;20;SAN BLAS-CANILLEJAS ;EL SALVADOR         ;MATSURI;1;Anual;CALLE                   ;LOPEZ DE ARANDA                                   ;;;;;;;;
376;270032768;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;CASI BAR;1;Anual;CALLE                   ;LUCANO                                            ;;;;;;;;
377;270549774;20;SAN BLAS-CANILLEJAS ;SIMANCAS            ;BAR RESTAURANTE DAKINI;2;Estacional;CALLE                   ;LUIS SANCHEZ POLACK TIP                           ;;;;;;;;
378;270529634;20;SAN BLAS-CANILLEJAS ;ROSAS               ;LA ALCAZABA DE ALMERIA;1;Anual;CALLE                   ;MARIA SEVILLA DIAGO                               ;;;;;;;;
379;270187893;20;SAN BLAS-CANILLEJAS ;ARCOS               ;CERVECERIA BAR SILA;1;Anual;CALLE                   ;MASILLA                                           ;;;;;;;;
380;270529281;20;SAN BLAS-CANILLEJAS ;ARCOS               ;LOS NI?OS DE LA VICTORIA BAR CAFE;1;Anual;CALLE                   ;MASILLA                                           ;;;;;;;;
382;270360303;20;SAN BLAS-CANILLEJAS ;ARCOS               ;CAFETERIA RESTAURANTE JULIOS;2;Estacional;CALLE                   ;MAYOLICA                                          ;;;;;;;;
383;270271987;20;SAN BLAS-CANILLEJAS ;ARCOS               ;BAR JULI;2;Estacional;CALLE                   ;MAYOLICA                                          ;;;;;;;;
384;270029619;20;SAN BLAS-CANILLEJAS ;SIMANCAS            ;CARNICERIA CAMI;2;Estacional;CALLE                   ;MIERES                                            ;;;;;;;;
385;200000107;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;BAR LOS ANGELES;1;Anual;PLAZA                   ;VILLA DE CANILLEJAS                               ;;;;;;;;
386;270537939;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;SIDRERIA EL LLAGAR;1;Anual;PLAZA                   ;VILLA DE CANILLEJAS                               ;;;;;;;;
387;270030162;20;SAN BLAS-CANILLEJAS ;AMPOSTA             ;BAR GUADIANA;2;Estacional;CALLE                   ;JOYERIA                                           ;;;;;;;;
388;270030163;20;SAN BLAS-CANILLEJAS ;AMPOSTA             ;EL REFUGIO;2;Estacional;CALLE                   ;MUSICA                                            ;;;;;;;;
389;270208604;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;BAR GIL;1;Anual;CALLE                   ;NICOLASA GOMEZ                                    ;;;;;;;;
390;200000531;20;SAN BLAS-CANILLEJAS ;ROSAS               ;ALMADRABA;2;Estacional;AVENIDA                 ;NIZA                                              ;;;;;;;;
391;200000447;20;SAN BLAS-CANILLEJAS ;ROSAS               ;CAFETERIA EL ZARZAL;2;Estacional;AVENIDA                 ;NIZA                                              ;;;;;;;;
392;200000847;20;SAN BLAS-CANILLEJAS ;ARCOS               ;CERVECERIA BAR EL MOLINON;2;Estacional;CALLE                   ;NUREMBERG                                         ;;;;;;;;
393;270232747;20;SAN BLAS-CANILLEJAS ;ARCOS               ;BAR COIMBRA;1;Anual;PLAZUELA                ;OBRA                                              ;;;;;;;;
394;200001301;20;SAN BLAS-CANILLEJAS ;ARCOS               ;BAR SUPERA;1;Anual;CALLE                   ;POBLADURA DEL VALLE                               ;;;;;;;;
395;200001576;20;SAN BLAS-CANILLEJAS ;ROSAS               ;BAR QUEDATE CONMIGO;2;Estacional;CALLE                   ;RUSIA                                             ;;;;;;;;
396;200000142;20;SAN BLAS-CANILLEJAS ;AMPOSTA             ;BAR CAMARERO;1;Anual;PASAJE                  ;RUECA                                             ;;;;;;;;
397;270188981;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;BAR LA MONTA?A;2;Estacional;CALLE                   ;SAN VALENTIN                                      ;;;;;;;;
398;270188991;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;BAR SEGOVIA;2;Estacional;CALLE                   ;SAN VENANCIO                                      ;;;;;;;;
399;270188909;20;SAN BLAS-CANILLEJAS ;CANILLEJAS          ;CERVECERIA EL PIRATA;2;Estacional;CALLE                   ;SEBASTIAN FRANCISCO                               ;;;;;;;;
402;270408888;20;SAN BLAS-CANILLEJAS ;ROSAS               ;LA ANDALUZA ;1;Anual;CALLE                   ;SOFIA                                             ;;;;;;;;
403;200001356;20;SAN BLAS-CANILLEJAS ;ROSAS               ;LA VILLA DE FOZ;2;Estacional;CALLE                   ;SOFIA                                             ;;;;;;;;
